run,tag,regime_id,cycle,phase,n_contacts,edge_fraction,rank,beta1_birth_density,loop_force_share_partial,giant_component_fraction,added_force_fraction
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,2,cold,17119,0.4,6848,0.5530081775700935,0.378655709248613,0.4447550147977639,0.7056693304324761
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,2,cold,17119,0.8,13696,0.6339077102803738,0.566283383256088,0.7829661295626439,0.9705655339917476
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,2,cold,17119,1.0,17119,0.659033822069046,0.5885008760570782,0.9123643538309768,1.000000000000008
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,2,hot,20212,0.01,203,0.4926108374384236,0.0411730778302377,0.0052766878636179,0.0833621809009691
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,2,hot,20212,0.02,405,0.4962962962962963,0.0675897598559002,0.006629684751725,0.1360569696731539
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,2,hot,20212,0.05,1011,0.5044510385756676,0.1275845295052946,0.0299012312271681,0.2536566252283124
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,2,hot,20212,0.1,2022,0.5252225519287834,0.2020200494703758,0.0986334731430117,0.3902056009554212
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,2,hot,20212,0.2,4043,0.5528073212960672,0.3082243830400873,0.1900960627790556,0.5732455273330146
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,2,hot,20212,0.4,8085,0.5826839826839827,0.443785039432494,0.362197266946286,0.7947070571291862
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,2,hot,20212,0.8,16170,0.6249845392702535,0.5668004966530287,0.7396833987281829,0.982422170935284
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,2,hot,20212,1.0,20212,0.6504551751434792,0.5796273312472997,0.8887836557975917,0.9999999999999872
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,15697,0.01,157,0.4904458598726114,0.0197009192135924,0.0009035056017347,0.0401226916471567
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,15697,0.02,314,0.4936305732484076,0.0359260177015914,0.0010842067220816,0.0727470762791399
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,15697,0.05,785,0.4955414012738853,0.0766931633053715,0.0023491145645103,0.1548087107116373
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,15697,0.1,1570,0.497452229299363,0.1330491568297458,0.0052403324900614,0.2677307047835073
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,15697,0.2,3140,0.5015923566878981,0.2241389203294546,0.0348753162269606,0.4481577437745663
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,15697,0.4,6279,0.546583850931677,0.3759587507497476,0.4475966750993856,0.7074098842754574
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,15697,0.8,12558,0.6359292881032012,0.5649187071763517,0.7849656667871341,0.9712383860210227
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,cold,15697,1.0,15697,0.6630566350258011,0.5868626652315817,0.9035056017347308,1.0000000000000016
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,21107,0.01,212,0.5,0.0427325312290044,0.0023727919852359,0.0855412765565251
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,21107,0.02,423,0.4988179669030733,0.0728061822533388,0.002636435539151,0.1460035579118935
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,21107,0.05,1056,0.5142045454545454,0.141376869227801,0.023596098075402,0.2772651579871803
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,21107,0.1,2111,0.541923259118901,0.2235539829599124,0.1087529659899815,0.4222106352225632
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,21107,0.2,4222,0.5672666982472762,0.3322374486067169,0.2121012391247034,0.6062240657208439
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,21107,0.4,8443,0.6023925145090607,0.4664750478651031,0.3855786976008437,0.8174222588041793
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,21107,0.8,16886,0.6362667298353666,0.5785464480595981,0.7192196150804113,0.9856821725254584
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,3,hot,21107,1.0,21107,0.6557066376083763,0.5887685325957217,0.8826786185077775,0.9999999999999865
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,15865,0.01,159,0.4968553459119497,0.0195829937874349,0.0012905604719764,0.0394424586223213
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,15865,0.02,318,0.4937106918238994,0.0350219438324616,0.0014749262536873,0.0709316624247832
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,15865,0.05,794,0.4949622166246851,0.0751621546702002,0.0025811209439528,0.1518852888705061
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,15865,0.1,1587,0.497164461247637,0.1308063353879037,0.0073746312684365,0.2632972794643158
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,15865,0.2,3173,0.5007878978884337,0.2207034243016657,0.0339233038348082,0.4417305415375499
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,15865,0.4,6346,0.5480617711944532,0.3733593487256752,0.4657079646017699,0.7009154661212694
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,15865,0.8,12692,0.6415852505515285,0.5668495405289657,0.8064159292035398,0.9687202619735296
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,cold,15865,1.0,15865,0.6695241096753861,0.5910020493254526,0.9275442477876106,1.0000000000000004
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,18893,0.01,189,0.5026455026455027,0.0454435508407425,0.0022050716648291,0.0905599142580925
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,18893,0.02,378,0.4973544973544973,0.0763555776349357,0.0073042998897464,0.1532412564882624
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,18893,0.05,945,0.5153439153439153,0.1457032097552358,0.037348401323043,0.2850321108383024
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,18893,0.1,1890,0.5333333333333333,0.2247790427989308,0.1011576626240352,0.4289616387626795
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,18893,0.2,3779,0.5602011114051336,0.333199503572638,0.1974917309812568,0.61400915340048
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,18893,0.4,7558,0.5944694363588251,0.4643287164327632,0.3616317530319735,0.8229333136641163
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,18893,0.8,15115,0.6257360238173999,0.5709843921244263,0.6627618522601985,0.9865900315026718
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,4,hot,18893,1.0,18893,0.640766421425925,0.5800190191845958,0.8238699007717751,1.0000000000000004
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,14814,0.01,149,0.4966442953020134,0.020428029146859,0.0007735447689035,0.0411491099894744
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,14814,0.02,297,0.494949494949495,0.0362775671235611,0.001547089537807,0.0732722271043583
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,14814,0.05,741,0.49527665317139,0.0765947298517782,0.0021272481144846,0.1546734152098266
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,14814,0.1,1482,0.4939271255060729,0.1326669584508546,0.0054148133823245,0.268432208924836
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,14814,0.2,2963,0.5005062436719541,0.2245543751113416,0.0446722104041771,0.4497402424351095
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,14814,0.4,5926,0.543705703678704,0.3758762391039371,0.4453684006961902,0.7098623876242741
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,14814,0.8,11852,0.6335639554505569,0.5625385829503206,0.8027460839296074,0.9714665662364924
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,cold,14814,1.0,14814,0.6639665181584987,0.5845443293187084,0.9199381164184878,1.0000000000000109
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,19416,0.01,195,0.4974358974358974,0.0475685722953422,0.0019102196752626,0.09561371590217
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,19416,0.02,389,0.5012853470437018,0.0797672233674435,0.0066857688634192,0.159348372690989
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,19416,0.05,971,0.5159629248197735,0.1486132158420612,0.0334288443170964,0.2904803131728078
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,19416,0.1,1942,0.5365602471678682,0.2292886190210076,0.1000136444262518,0.4356443895775103
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,19416,0.2,3884,0.5756951596292482,0.3444215558030569,0.1994815118024287,0.6240656516170237
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,19416,0.4,7767,0.6001029998712502,0.4728962110522463,0.3625324055123482,0.8297871321118209
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,19416,0.8,15533,0.6283396639412863,0.5753612434183566,0.6856324191567744,0.9875471167062684
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,5,hot,19416,1.0,19416,0.64426246394726,0.5838263818785587,0.8381771046527493,0.9999999999999976
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,14420,0.01,145,0.4896551724137931,0.0189990283006465,0.0007852375343541,0.0387753231126949
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,14420,0.02,289,0.4878892733564013,0.034212448817856,0.0009815469179426,0.0700476960786524
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,14420,0.05,721,0.492371705963939,0.0743747248590245,0.0015704750687082,0.1510445386423571
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,14420,0.1,1442,0.4951456310679611,0.1305074435087604,0.0031409501374165,0.2637516416741062
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,14420,0.2,2884,0.5006934812760055,0.2212549122091323,0.0327836670592854,0.4432379670916079
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,14420,0.4,5768,0.5395284327323162,0.369542630164304,0.4473890851982725,0.7020739087631249
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,14420,0.8,11536,0.6329750346740638,0.5611684659097783,0.795445622300746,0.970380515128716
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,cold,14420,1.0,14420,0.6610957004160888,0.5840546160992016,0.9157832744405182,1.000000000000004
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,19983,0.01,200,0.5,0.044642123493502,0.0022926500337154,0.0893528933126439
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,19983,0.02,400,0.4975,0.074487266808024,0.005664194200944,0.1496448993478572
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,19983,0.05,1000,0.514,0.1439243069993074,0.0276466621712744,0.2819415988434665
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,19983,0.1,1999,0.5402701350675337,0.2268020235067023,0.0985839514497639,0.4282861421064574
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,19983,0.2,3997,0.5714285714285714,0.3419656439451083,0.2087660148347943,0.6197638346030305
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,19983,0.4,7994,0.6079559669752315,0.4778969630153404,0.3770734996628456,0.8308036365365792
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,19983,0.8,15987,0.6339525864765122,0.5807568292484937,0.6918408631153068,0.9873536032428064
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,6,hot,19983,1.0,19983,0.6489015663313816,0.5894566345728319,0.8500337154416723,1.0000000000000089
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,14424,0.01,145,0.4896551724137931,0.0194789498477674,0.0007768498737618,0.0397728000713576
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,14424,0.02,289,0.4982698961937716,0.0358355037378227,0.0017479122159642,0.0720320888913361
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,14424,0.05,722,0.4944598337950138,0.0762848179500327,0.0019421246844047,0.1542959745800847
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,14424,0.1,1443,0.4948024948024948,0.1326573029967424,0.0050495241794523,0.2681020736381297
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,14424,0.2,2885,0.5001733102253033,0.2245417277526765,0.0301029326082734,0.4499812783992332
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,14424,0.4,5770,0.5398613518197574,0.3728504988927841,0.4410565158283162,0.7083636291164915
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,14424,0.8,11540,0.6292894280762565,0.558365064033687,0.7916100213633716,0.9704262678330292
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,cold,14424,1.0,14424,0.6593178036605657,0.5812484583197882,0.8982326665371917,0.9999999999999996
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,20805,0.01,209,0.4976076555023923,0.0452096872214878,0.0013126804935678,0.0908279898679112
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,20805,0.02,417,0.5011990407673861,0.0769273814654544,0.0035442373326332,0.1536581351516963
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,20805,0.05,1041,0.5206532180595581,0.1483278455423827,0.0477815699658703,0.2881286748549093
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,20805,0.1,2081,0.5458913983661701,0.2329534371719009,0.0995011814124442,0.4365880415724425
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,20805,0.2,4161,0.5772650805094929,0.3478646413297814,0.2058283013914413,0.6264555360286397
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,20805,0.4,8322,0.6079067531843307,0.4804740561929741,0.372669992123917,0.8345318459916334
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,20805,0.8,16644,0.6323600096130738,0.5804042918081449,0.7122604358099238,0.9874371661089278
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,7,hot,20805,1.0,20805,0.6516222062004325,0.5892849560361068,0.8705697033342085,0.9999999999999984
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,14577,0.01,146,0.4931506849315068,0.0195528632884745,0.0009695559433779,0.0396307187921327
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,14577,0.02,292,0.4965753424657534,0.0353426908732879,0.0015512895094046,0.0712325219442021
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,14577,0.05,729,0.4924554183813443,0.075041894119072,0.0032964902074849,0.1523349221271563
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,14577,0.1,1458,0.4938271604938271,0.1309228892750416,0.0048477797168896,0.2651138163821373
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,14577,0.2,2916,0.4979423868312757,0.2208300064321983,0.0127981384525887,0.4442185979058513
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,14577,0.4,5831,0.5340421883038929,0.3661412490287349,0.4378514640294745,0.7011767637750831
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,14577,0.8,11662,0.6293946149888526,0.5567849299446144,0.8047314330036843,0.968611176338779
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,14577,1.0,14577,0.6600123482197983,0.5812732696834021,0.9162303664921466,0.9999999999999972
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,19662,0.01,197,0.4974619289340101,0.0457562984228785,0.0036699741742558,0.0919784608621783
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,19662,0.02,394,0.5025380710659898,0.0791047038052039,0.0058447736849259,0.1575267599432592
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,19662,0.05,984,0.5203252032520326,0.1524607738528566,0.0294957183634633,0.2956989767010352
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,19662,0.1,1967,0.5490594814438231,0.2387741341727298,0.1045263014815821,0.4454152758611369
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,19662,0.2,3933,0.5761505212306127,0.3514335955181215,0.2017126546146527,0.6327449794603399
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,19662,0.4,7865,0.6040686586141132,0.4803793696357795,0.3684925920891668,0.8373993130656804
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,19662,0.8,15730,0.6301335028607756,0.5786199576533384,0.6762267228489873,0.98769819475776
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,19662,1.0,19662,0.64759434442071,0.5871130083510826,0.8378415114856599,1.0000000000000129
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,14708,0.01,148,0.4932432432432432,0.0198114544663229,0.0013550135501355,0.0401659500004839
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,14708,0.02,295,0.4949152542372881,0.0359294763385327,0.0015485869144405,0.0725994618002708
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,14708,0.05,736,0.4986413043478261,0.0770334827985977,0.0019357336430507,0.1547359432549047
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,14708,0.1,1471,0.496261046906866,0.1325256026578471,0.0046457607433217,0.2671548438545312
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,14708,0.2,2942,0.4989802855200544,0.2222921720632569,0.0358110723964382,0.4460959907763601
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,14708,0.4,5884,0.5367097212780422,0.3690408129711858,0.4587688734030197,0.7036999386325037
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,14708,0.8,11767,0.6287074020565989,0.5573108554833784,0.8102981029810298,0.9693734557766596
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,14708,1.0,14708,0.6622926298613,0.5816229253363039,0.918892760356175,1.0000000000000009
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,19815,0.01,199,0.4974874371859296,0.0440205078635141,0.0014824797843665,0.0884649616667282
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,19815,0.02,397,0.4987405541561713,0.0744243712533675,0.0039083557951482,0.1492912647200849
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,19815,0.05,991,0.5105953582240161,0.1437566167539921,0.0408355795148248,0.2832918509624
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,19815,0.1,1982,0.5353178607467205,0.2277543066417517,0.1064690026954177,0.4338872912612163
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,19815,0.2,3963,0.5738077214231643,0.3441081136300951,0.2049865229110512,0.624561879176383
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,19815,0.4,7926,0.607115821347464,0.4772687897869662,0.3671159029649595,0.8325441719191161
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,19815,0.8,15852,0.6318445622003532,0.5788256259004356,0.6727762803234502,0.9878130014852976
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,19815,1.0,19815,0.6457734039868787,0.5869824335632736,0.8408355795148248,1.0000000000000109
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,14675,0.01,147,0.4965986394557823,0.0192180193343529,0.0013544891640866,0.0387567761986119
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,14675,0.02,294,0.4829931972789115,0.0344571847993244,0.0017414860681114,0.0711987670633445
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,14675,0.05,734,0.4959128065395095,0.0766020453368853,0.0029024767801857,0.154610133444549
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,14675,0.1,1468,0.4938692098092643,0.1329873575810932,0.0052244582043343,0.2691962046233588
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,14675,0.2,2935,0.4988074957410562,0.225259132081168,0.019156346749226,0.4522544704232026
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,14675,0.4,5870,0.5407155025553663,0.3738461963343122,0.4645897832817337,0.7099031405549563
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,14675,0.8,11740,0.6318568994889268,0.5598777919160886,0.8043730650154799,0.9712454572300516
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,14675,1.0,14675,0.6627597955706984,0.5825076164664166,0.9109907120743034,0.9999999999999932
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,19815,0.01,199,0.4974874371859296,0.0496901141621102,0.003369726378218,0.0998288802292197
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,19815,0.02,397,0.5012594458438288,0.081902023304905,0.0076829761423372,0.1635914125039816
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,19815,0.05,991,0.5186680121089808,0.1535721651064648,0.0415150289796468,0.299107287230211
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,19815,0.1,1982,0.5474268415741675,0.2380293543298658,0.1062137754414341,0.4460742011808923
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,19815,0.2,3963,0.5725460509714863,0.3476214702282084,0.1977355438738374,0.6294532089457106
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,19815,0.4,7926,0.5990411304567247,0.4759579757780063,0.3717482140450195,0.8356277511656006
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,19815,0.8,15852,0.628122634367903,0.5758566760113111,0.6936244776924114,0.9879797379163548
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,19815,1.0,19815,0.6443098662629321,0.5841879558094942,0.8548321876263647,0.9999999999999988
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,14610,0.01,147,0.4829931972789115,0.0191465599160492,0.0009663703131039,0.0395571782944118
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,14610,0.02,293,0.4914675767918088,0.0352554252815959,0.0013529184383455,0.0716962481696344
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,14610,0.05,731,0.4924760601915184,0.0754586423886272,0.0021260146888287,0.1531498636800659
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,14610,0.1,1461,0.4955509924709103,0.131687369407591,0.0028991109393119,0.2658593451516023
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,14610,0.2,2922,0.4986310746064339,0.2219666706369759,0.0202937765751836,0.4458160323175116
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,14610,0.4,5844,0.5361054072553045,0.3699683755209375,0.4545805952841129,0.7062010949011656
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,14610,0.8,11688,0.6285934291581109,0.5584259911775733,0.80827212988017,0.9717694751812452
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,14610,1.0,14610,0.659479808350445,0.5804612048003683,0.9186316196366447,1.000000000000001
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,19401,0.01,195,0.4974358974358974,0.0476245409362726,0.0031296775071438,0.095680105283977
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,19401,0.02,389,0.5012853470437018,0.0780163117935537,0.0047625527282623,0.1558856445439632
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,19401,0.05,971,0.5159629248197735,0.1469043060381362,0.0306164103959722,0.2873479612122976
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,19401,0.1,1941,0.5352910870685214,0.2300284475797421,0.1006939719689753,0.4376101211148893
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,19401,0.2,3881,0.5743365112084514,0.3457620261590025,0.1982582664308069,0.6266816831076218
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,19401,0.4,7761,0.6026285272516428,0.4766097453917049,0.3638590284392434,0.8344676994865141
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,19401,0.8,15521,0.6284388892468269,0.5766640327035969,0.6747856851272281,0.9878641699604042
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,19401,1.0,19401,0.643368898510386,0.5848266781822332,0.8413389576813172,0.9999999999999988
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,12,cold,14933,0.01,150,0.4933333333333333,0.0193655427244981,0.0011359333585762,0.0392480686031804
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,12,cold,14933,0.02,299,0.4916387959866221,0.0352191661091841,0.0013252555850056,0.0716025515142059
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,12,cold,14933,0.05,747,0.4926372155287818,0.075988761376032,0.0020825444907232,0.1542322344507159
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,12,cold,14933,0.1,1494,0.4959839357429719,0.1332922154704485,0.0066262779250283,0.2689146535523969
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,12,cold,14933,0.2,2987,0.5015065282892535,0.2251424125264925,0.0213934115865202,0.4502669395740674
