breakpoint,sse,intercept,slope_low,slope_high_increment
-0.002303698352664868,10.862045888990284,-0.04304255407309267,2.6037684228981277,16.05139122611312
-0.0013757483160964042,10.973983743143524,-0.01799495491426103,9.412589777441255,9.226526970020025
-0.0004477982795279402,11.031379420535359,-0.0009279873475718665,16.362660170945063,2.2073321759164797
0.00048015175704052386,11.024172051776599,0.006987339029170936,21.98314661029042,-3.5181826879202722
0.0014081017936089877,10.97055395065976,0.007995332094599843,26.293599956455783,-7.954010054456775
0.002336051830177452,10.886967533415056,0.004400956316650714,29.43289676548827,-11.227733479286627
0.003264001866745916,10.787455062701891,-0.001989967297184297,31.588163760143427,-13.516897153415087
0.004191951903314379,10.67608475355609,-0.009777673359895126,33.11887882591849,-15.183228635601157
0.005119901939882843,10.560912218287672,-0.018134296490990638,34.12174222013273,-16.318494485729754
0.006047851976451309,10.448958655069745,-0.02650534166798717,34.68198542267476,-17.003073730329906
0.0069758020130197725,10.323668998501837,-0.03445524895132427,35.258948565013746,-17.725305597297982
0.007903752049588236,10.199051465756625,-0.042011614230849814,35.617000063504975,-18.22768692954336
0.0088317020861567,10.081967373853185,-0.04907939355428315,35.723524771360864,-18.467852671309526
0.009759652122725164,9.97529123019494,-0.05558954591863841,35.61480672559497,-18.478478535339455
0.010687602159293628,9.87909506842556,-0.06151679231896212,35.35174376776739,-18.321096327407815
0.011615552195862092,9.792916451719158,-0.0668728221846181,34.982015694345165,-18.044468863282734
0.012543502232430555,9.715959444660134,-0.07168987787239794,34.542934704977675,-17.68734369127313
0.013471452268999021,9.640604850369872,-0.07607786590613672,34.13875920500617,-17.367511355873017
0.014399402305567485,9.57326524008231,-0.08000354163729827,33.69343118677645,-16.996828419460293
0.015327352342135949,9.513236359654606,-0.08350998713751531,33.223324873614516,-16.592620346471886
0.01625530237870441,9.459731818984878,-0.08664131983844323,32.74137651074079,-16.168854562316653
0.017183252415272875,9.412014032902015,-0.08943917399717548,32.25704240861587,-15.735931020888891
0.01811120245184134,9.369408888362814,-0.09194177764764004,31.777110271903954,-15.301483556272473
0.019039152488409802,9.33131076097265,-0.09418360181634948,31.30634520856765,-14.871025719748893
0.019967102524978266,9.297181784446835,-0.09619535464572707,30.847994016661033,-14.44846035306674
0.02089505256154673,9.266547932655069,-0.09800417037177002,30.404173443179054,-14.036475832089174
0.021823002598115194,9.238993538329812,-0.09963389723770007,29.976166179590468,-13.63685105969722
0.022750952634683658,9.21438991243458,-0.10108602165438876,29.570799352063414,-13.258802344398319
0.02367890267125212,9.190172688255764,-0.10241881755759256,29.20441140770026,-12.923800928455812
0.024606852707820585,9.167603244708836,-0.10360122321865514,28.86664519970649,-12.61995951367918
0.02553480274438905,9.151483659413138,-0.10446059255157521,28.569381114585607,-12.365546496864635
0.026462752780957513,9.135398856980144,-0.10516062574260955,28.335247505568162,-12.191067817260814
0.027390702817525977,9.127679765636756,-0.10552385663380845,28.09138535570203,-12.002144740192751
0.02831865285409444,9.127629399710502,-0.10557988661847652,27.84015773175348,-11.801203307074623
0.029246602890662908,9.132034277866062,-0.10543032610407094,27.586224643634505,-11.593375768892026
0.03017455292723137,9.13864669006876,-0.10514673486669626,27.338803333391674,-11.390631529832206
0.031102502963799836,9.147346386885733,-0.10473907129768188,27.093662526450565,-11.187112390304508
0.032030453000368296,9.158867160029427,-0.10419456112975653,26.851863704008903,-10.984353494069099
0.03295840303693676,9.175066755526153,-0.10347908526033535,26.621784447273274,-10.794462921723385
0.033886353073505224,9.190801350441372,-0.102727891320976,26.400724008094656,-10.613110494028936
0.03481430311007369,9.204668961818369,-0.10198708068497522,26.191380458224433,-10.444197060074343
0.03574225314664215,9.2185375614124,-0.10120073068306824,25.985904410264283,-10.277036743066153
0.03667020318321062,9.230122096581008,-0.10045646218254743,25.796160365223574,-10.128603741631434
0.03759815321977908,9.245594788617986,-0.0996002402485533,25.61591307931129,-9.990985684655302
0.038526103256347546,9.271438938417814,-0.09846790540160275,25.439156603547143,-9.856269198086519
0.03945405329291601,9.297595273162287,-0.09728350415406918,25.2629208539836,-9.719170206677552
0.040382003329484474,9.325197378482173,-0.09603134702833332,25.088688771846254,-9.581841463734683
0.041309953366052934,9.356169097175915,-0.09466054604576243,24.913603704832283,-9.440056827312352
0.0422379034026214,9.385945553596372,-0.09331232595740889,24.74735016019125,-9.3080982769848
0.04316585343918986,9.415184639050452,-0.09195648270666253,24.585543732260383,-9.179632305678037
0.04409380347575833,9.445171740474903,-0.0905549254381556,24.424851651293363,-9.049608709936667
0.04502175351232679,9.47581994046826,-0.08911074353281442,24.26527179601681,-8.917961209461941
0.04594970354889526,9.506225418482149,-0.08766547996818966,24.110801598989333,-8.790877278249061
0.04687765358546372,9.537380239001086,-0.08616550837197925,23.954869541955276,-8.658094272792727
0.047805603622032185,9.568693964145114,-0.08465463814802746,23.802787780262086,-8.52786564212849
0.048733553658600645,9.59892623752738,-0.08318242672325656,23.65838196417877,-8.406473255830733
0.04966150369516911,9.628483040154777,-0.08172906892686264,23.519395464803154,-8.290579624176964
0.05058945373173757,9.654771961564428,-0.08040233180766833,23.394254439961266,-8.1943328364537
0.05151740376830604,9.681190715629214,-0.07908865702970048,23.274874727766424,-8.104822016405056
0.0524453538048745,9.709323837152642,-0.07774596107967352,23.158897160594677,-8.018137002875784
0.05337330384144297,9.73460065012399,-0.07652264069551193,23.055163794959807,-7.949812353877875
0.05430125387801143,9.756464101060683,-0.07541654149610919,22.96160957088171,-7.897188152857146
0.055229203914579895,9.780301757494797,-0.07423670495661164,22.865232434878568,-7.837732604274692
0.056157153951148356,9.806752394766738,-0.07297138179861215,22.76595724731243,-7.770899511705215
0.05708510398771682,9.833853425314828,-0.0716593676459931,22.664588133584633,-7.698162943628851
0.05801305402428529,9.861555170607758,-0.07030290719956367,22.56131448498923,-7.619612385823098
0.05894100406085375,9.88980480964241,-0.06890445949991493,22.456336060739368,-7.53536276976433
0.05986895409742222,9.918546703101704,-0.06746668379926475,22.349861740608016,-7.445554030590288
0.060796904133990685,9.947722751865072,-0.06599242312548519,22.242108163443223,-7.350350396546252
0.06172485417055914,9.977272785126484,-0.06448468574490934,22.133298269821783,-7.249939416325879
0.06265280420712761,10.00549063271988,-0.06301946396261505,22.028485359469414,-7.153979924517963
0.06358075424369608,10.03260447843989,-0.0615876827328956,21.926995093800617,-7.0613576123308635
0.06450870428026455,10.060046609194648,-0.06012652988178161,21.824654193683497,-6.963809233476502
0.065436654316833,10.089113980512654,-0.058608713105966416,21.720694414867214,-6.859081080036116
0.06636460435340147,10.120746953037234,-0.057012906987134966,21.614516682407263,-6.745235333742368
0.06729255438996994,10.152463375855769,-0.055395536428353244,21.50804683034636,-6.6267266941989
0.0682205044265384,10.184198098402113,-0.053759931701636655,21.401503570152435,-6.503800591945211
0.06914845446310686,10.21588602388772,-0.05210949124918762,21.29510548185741,-6.3767200824398715
0.07007640449967532,10.247462552891829,-0.05044765822934387,21.189069524378564,-6.245763979111098
0.07100435453624379,10.279205487248888,-0.04876902177647122,21.08327581365252,-6.110326250136229
0.07193230457281226,10.315081657745877,-0.04696699393672924,20.973680854484414,-5.959177930518859
0.07286025460938071,10.357905530130171,-0.0449356772845067,20.85527395438477,-5.7788922361300985
0.07378820464594918,10.397961122024464,-0.04301542826950205,20.7449216342733,-5.610303758527131
0.07471615468251765,10.43520285810773,-0.04121455780911888,20.642991977927515,-5.454902099408574
0.07564410471908611,10.471767603775646,-0.03940958718861185,20.54181313644309,-5.295278879677975
0.07657205475565457,10.506394617918819,-0.0376747330016889,20.445772695889406,-5.141817510323261
0.07750000479222303,10.540413820031837,-0.035932335537333264,20.350217831208443,-4.983477835466298
0.0784279548287915,10.57374706022986,-0.03418593878638294,20.255353564102982,-4.8205321851319365
0.07935590486535997,10.6052248033779,-0.03250983292361321,20.165445955224783,-4.663510955701019
0.08028385490192842,10.635024810909371,-0.03090723627904778,20.080828785381907,-4.513329560564242
0.08121180493849689,10.66333827447612,-0.02937471144090453,20.00132965443429,-4.36974607857201
0.08213975497506536,10.690260775173694,-0.02787750408696101,19.92432449486562,-4.227132985189216
0.08306770501163382,10.71500870217599,-0.026460570801279705,19.85200828959081,-4.091975452413594
0.08399565504820228,10.739260481466742,-0.025033668437333945,19.779811864639623,-3.9513437106587874
0.08492360508477075,10.772176922535731,-0.02316876857630069,19.689392998634613,-3.7438835324088022
0.08585155512133921,10.803778448438361,-0.02129329199085335,19.599344815299865,-3.5284056498063543
0.08677950515790768,10.833771634374084,-0.019419419052343276,19.51023725515987,-3.3063266821813366
0.08770745519447615,10.862045658439541,-0.017551440061430328,19.422297353938973,-3.0779742186201613
0.0886354052310446,10.888493754509451,-0.015693765351318816,19.335754590915556,-2.8437157206465202
0.08956335526761307,10.912678449289984,-0.013894300611743723,19.25320676183787,-2.6108339839371872
0.09049130530418154,10.934123679437754,-0.012176711545309034,19.175281036464405,-2.383061574698172
0.09141925534075,10.953749086688713,-0.010469457458371082,19.09865260286518,-2.149071615549844
0.09234720537731846,10.97145760545283,-0.00877689437733356,19.02354000068985,-1.9092502326607501
0.09327515541388692,10.986667268491466,-0.007159914004751628,18.952644527225562,-1.673403823337156
0.09420310545045539,10.999645772862799,-0.005600846633008101,18.88512405612095,-1.4387784523407698
0.09513105548702386,11.010717833125614,-0.004062226524589668,18.819327380609177,-1.198994579843566
0.09605900552359231,11.019809538161528,-0.0025483612509162317,18.75545942603334,-0.9545199573374841
0.09698695556016078,11.02685454872557,-0.0010635688778753633,18.69372187431701,-0.7058602464190538
0.09791490559672925,11.031794931557997,0.0003878577147403801,18.634311359393326,-0.4535561968134209
0.09884285563329771,11.034401493380162,0.0016627355586998965,18.582953967128983,-0.22411742046152106
0.09977080566986617,11.0352296538255,0.002761381132622556,18.539396976998628,-0.01903499295671791
0.10069875570643463,11.034748976891716,0.0037497018258716127,18.500834604733157,0.17284024990631874
0.1016267057430031,11.033045615622235,0.0047172704855728935,18.463703837450435,0.36841438701053014
0.10255465577957157,11.03008861694891,0.005660899248407442,18.42814545652719,0.5672722684871772
0.10348260581614002,11.025852627986566,0.0065774105159858475,18.394297015173194,0.7689656008957699
0.10441055585270849,11.021409690135915,0.0073057114535247875,18.367957881244177,0.9387348316478599
0.10533850588927696,11.017767212363509,0.007798896717817858,18.35051105434993,1.0636326489076724
0.10626645592584542,11.014324203470723,0.008203142066723396,18.33653355800009,1.1735922025561545
0.10719440596241388,11.011485625441441,0.008496710222521764,18.326683999755872,1.2623934058043538
0.10812235599898234,11.00966648594494,0.00865578421190691,18.321762631536306,1.3231657615062635
