run,tag,regime_id,cycle,Z_geom_cold,Z_geom_hot,cycle_birth_positive_fraction_cold,cycle_birth_positive_fraction_hot,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_p99_cold,force_p99_hot,force_proxy_gini_cold,force_proxy_gini_hot,force_proxy_q99_q50_cold,force_proxy_q99_q50_hot,force_share_top5_edges_cold,force_share_top5_edges_hot,orientation_entropy_cold,orientation_entropy_hot,force_p99_delta,force_share_top5_edges_delta,force_h1_birth_force_share_delta,Z_geom_delta,orientation_entropy_delta,cycle_birth_positive_fraction_delta,force_proxy_gini_delta,force_proxy_q99_q50_delta,fabric_reservoir,thermal_rewrite,loop_activation,overload_delta
R3_intermediate,a100_mu030_g002,R3,15,1.877361289684502,4.356641281772327,0.0396678966789667,0.2890800900611129,0.5001207065062824,0.5838617929148612,0.0009826838199225,0.0024958058385901,0.4975886252449585,0.6083659700383796,6.082805613460259,14.367585263141777,0.1867100277387066,0.2902802078207243,0.9431363742447384,0.9321975475298878,0.0015131220186676,0.10357018008201768,0.0837410864085788,2.4792799920878252,-0.01093882671485058,0.2494121933821462,0.11077734479342105,8.284779649681518,-1.614525986899464,0.38728423739713236,0.0837410864085788,0.0015131220186676
R3_intermediate,a100_mu030_g002,R3,16,1.6221936504796757,4.309959450103848,0.0799663299663299,0.0575169898889441,0.5041079424378849,0.5242242043292515,0.0009051072345698,0.000918175930995,0.4914928680014296,0.6655561863000986,5.70787432589018,22.973471929679,0.1788297866020162,0.3081020014308221,0.9323200090192284,0.9245807500390592,1.306869642519993e-05,0.1292722148288059,0.020116261891366616,2.687765799624172,-0.00773925898016925,-0.02244934007738579,0.174063318298669,17.26559760378882,-0.6843266632789943,-0.7506748330774974,0.020116261891366616,1.306869642519993e-05
R3_intermediate,a100_mu030_g002,R3,17,1.862130353080803,4.382553654435763,0.0445382090951711,0.3039293668469615,0.4955890183367889,0.581641347725225,0.0009775802927133,0.0023833169639234,0.5156628445239931,0.5829670922556067,6.555950796344402,11.65318187391706,0.2015640974793281,0.2936194976083212,0.9405881053158852,0.9330237531164848,0.0014057366712101002,0.09205540012899308,0.0860523293884361,2.5204233013549597,-0.007564352199400437,0.2593911577517904,0.06730424773161359,5.0972310775726575,-1.4361844739922285,0.5201817680527238,0.0860523293884361,0.0014057366712101002
R3_intermediate,a100_mu030_g002,R3,18,1.6221936504796757,4.310355058846801,0.0878350515463917,0.0538321167883211,0.5010244668124819,0.5231569992402031,0.0008745840546004,0.0009113005580502,0.4954485446416277,0.6834598305631525,5.392864716980603,27.50798421556027,0.178303745741828,0.3186844520334079,0.930435164215002,0.9234164302452564,3.6716503449799975e-05,0.1403807062915799,0.022132532427721174,2.688161408367125,-0.007018733969745616,-0.03400293475807059,0.18801128592152483,22.115119498579666,-0.5365969988992514,-0.6746146790347733,0.022132532427721174,3.6716503449799975e-05
R3_intermediate,a100_mu030_g002,R3,19,1.8983285530610223,4.343586193254871,0.0435172723194257,0.2914516129032258,0.4965164729740493,0.5861727634614151,0.0008646526149047,0.0024515388269601,0.508344563622275,0.5984054344066515,6.263624918170848,13.671946638883858,0.1918062499257402,0.2881504456425784,0.9424077805771368,0.9330674706961948,0.0015868862120553997,0.09634419571683822,0.08965629048736579,2.445257640193849,-0.009340309880942033,0.2479343405838001,0.09006087078437652,7.40832172071301,-1.5742065850853812,0.3216009595746872,0.08965629048736579,0.0015868862120553997
R3_intermediate,a100_mu030_g002,R3,20,1.6461279794283454,4.320443081792107,0.1065768621236133,0.0593297476210177,0.5007860767016381,0.5207414668506034,0.0008985471495855,0.0009595255186364,0.4808993353102038,0.6701939364752526,5.363718970684356,22.73509960400532,0.1781886873824669,0.3154570521789915,0.932159794218346,0.9246380903910608,6.0978369050900027e-05,0.1372683647965246,0.019955390148965302,2.674315102363762,-0.007521703827285231,-0.0472471145025956,0.18929460116504881,17.371380633320964,-0.6957901331618955,-0.6109779157094949,0.019955390148965302,6.0978369050900027e-05
R3_intermediate,a100_mu030_g002,R3,21,1.8979329443180697,4.39086143803778,0.0514672686230248,0.2889594916600476,0.4991400463390457,0.574377422495473,0.0009742980291459,0.0020749509230225,0.4955033060738643,0.6059309727142825,5.894975883585135,14.74907081312426,0.1907231614571935,0.291006380676328,0.9381733566944916,0.9321233914813474,0.0011006528938766,0.1002832192191345,0.07523737615642728,2.4929284937197105,-0.0060499652131442705,0.23749222303702278,0.11042766664041825,8.854094929539123,-1.0911089606662148,0.3319645875831937,0.07523737615642728,0.0011006528938766
R3_intermediate,a100_mu030_g002,R3,22,1.655622589259223,4.303629710216596,0.0966469428007889,0.0691776835453562,0.5032944886298172,0.5268658004032568,0.0008886784281825,0.0011194020791287,0.4920247024954799,0.6813859508829382,5.859277319352432,25.529500849406592,0.1801996167352878,0.342102947882457,0.9284807113512388,0.924314469145702,0.0002307236509461999,0.16190333114716918,0.02357131177343963,2.648007120957373,-0.004166242205536741,-0.0274692592554327,0.18936124838745827,19.67022353005416,-0.2623235370639989,-0.7833963347115515,0.02357131177343963,0.0002307236509461999
R3_intermediate,a100_mu030_g002,R3,23,1.8973395312036396,4.3979823954109385,0.0539798719121683,0.2775180283699184,0.4999177419100105,0.5795097251258494,0.000921395280003,0.0019784281923196,0.5027377905192655,0.6013833671581279,6.061220194109961,14.268830036049598,0.1864768707752398,0.2698148172665444,0.9418640617356858,0.9314142701877484,0.0010570329123165997,0.08333794649130458,0.07959198321583894,2.5006428642072986,-0.01044979154793746,0.2235381564577501,0.09864557663886242,8.207609841939638,-1.4644898440868714,0.25359470856582433,0.07959198321583894,0.0010570329123165997
R3_intermediate,a100_mu030_g002,R3,24,1.6223914548511522,4.370091979032737,0.0948310948310948,0.0746534813974224,0.5065388990273361,0.525383364476751,0.0008996903684738,0.0012700401206871,0.4953054651792555,0.7012600366208659,6.093619667982547,30.30276350636618,0.175887449270238,0.3544346416956798,0.9280062862269242,0.9246713966711648,0.00037034975221329996,0.1785471924254418,0.018844465449414982,2.747700524181585,-0.003334889555759335,-0.0201776134336724,0.2059545714416104,24.209143838383632,-0.1954033913445552,-0.6667847221452003,0.018844465449414982,0.00037034975221329996
R3_intermediate,a100_mu030_g002,R3,25,1.8817129858569872,4.3912570467807335,0.0411633109619686,0.2697833161362012,0.4988182300144329,0.5843053702167247,0.0008953800762293,0.0022880847486373,0.504869590901477,0.6131299345079895,6.241664407838206,15.43826491204725,0.1850242268043311,0.2778597100485234,0.9373277660433844,0.9332966775855788,0.0013927046724079998,0.0928354832441923,0.08548714020229181,2.509544060923746,-0.004031088457805643,0.22862000517423262,0.10826034360651249,9.196600504209044,-1.0246213819067067,0.30142415078007173,0.08548714020229181,0.0013927046724079998
R3_intermediate,a100_mu030_g002,R3,26,1.6332706952823657,4.380377806349521,0.1010266940451745,0.0683374969779998,0.5037108632799526,0.5241678426001453,0.0008624487554717,0.0011353118828967,0.4946605197839747,0.7039709120254901,5.8826211471709895,31.385171074353476,0.1780508804591693,0.3312620909419361,0.9294721117221396,0.9252116429930396,0.00027286312742499995,0.15321121048276679,0.020456979320192636,2.747107111067155,-0.00426046872910002,-0.0326891970671747,0.20931039224151543,25.502549927182486,-0.3820941632067195,-0.5861009187344706,0.020456979320192636,0.00027286312742499995
R3_intermediate,a100_mu030_g002,R3,27,1.897735139946593,4.408070418356246,0.0611888111888111,0.2697259300213253,0.4967391699274159,0.5812235801809847,0.0009028969673141,0.0020807460947703,0.501297497144346,0.6068923270721339,5.703496094356136,15.834179135755264,0.1937291892849748,0.2723694087628028,0.9379090399810978,0.9308212962721376,0.0011778491274562002,0.07864021947782801,0.08448441025356884,2.510335278409653,-0.007087743708960148,0.2085371188325142,0.1055948299277879,10.130683041399127,-1.101844957357629,0.17164940636130382,0.08448441025356884,0.0011778491274562002
R3_intermediate,a100_mu030_g002,R3,28,1.643754326970626,4.386707546236772,0.0850638977635782,0.0653904930427089,0.5031312228586989,0.5285277970293027,0.000920575741297,0.0011293147104484,0.4934569762105531,0.6825772803811718,6.4397188424915655,26.112176695626488,0.1797323732321393,0.3309087097901708,0.927013062534981,0.926046512343991,0.00020873896915139995,0.15117633655803148,0.025396574170603814,2.7429532192661457,-0.000966550190989901,-0.0196734047208693,0.1891203041706187,19.672457853134922,-0.12394415240962497,-0.6778948097612536,0.025396574170603814,0.00020873896915139995
R3_intermediate,a100_mu030_g002,R3,29,1.931559687469093,4.388487785580061,0.0666397415185783,0.2541928304586281,0.4997503860157211,0.5826407244460773,0.0009787046534961,0.0021344304011162,0.4998084399031212,0.5993409301106036,6.030160976325361,14.26778933220494,0.1919956637576173,0.2749466980099898,0.9370414685954228,0.9314693619310296,0.0011557257476200998,0.08295103425237246,0.0828903384303562,2.456928098110968,-0.005572106664393228,0.18755308894004982,0.09953249020748245,8.237628355879579,-0.9288131871787655,-0.05327609714974313,0.0828903384303562,0.0011557257476200998
R3_intermediate,a100_mu030_g002,R3,30,1.642765305113243,4.349520324399169,0.0821236001659062,0.0509679000245038,0.5075706966677526,0.5281011551641265,0.0009425301126338,0.001083234872127,0.4762935177312925,0.6617134121814359,4.988689882530673,21.41464226281386,0.1735300483782048,0.328710892505806,0.9250351869761572,0.9226611613447124,0.00014070475949319995,0.1551808441276012,0.020530458496373916,2.706755019285926,-0.0023740256314447317,-0.031155700141402398,0.18541989445014334,16.425952380283185,0.1519056768258853,-0.6625729693977217,0.020530458496373916,0.00014070475949319995
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,1.6494906537434475,4.884185540500445,0.0203921568627451,0.8760761982238492,0.4937963869340072,0.6929487571100559,0.0009503838474929,0.0369517762874316,0.5070012964567625,0.3929147039004135,5.853276197694755,3.545941664762377,0.1912675772791188,0.1401781661834268,0.9332486758295312,0.9175298519090808,0.0360013924399387,-0.05108941109569201,0.1991523701760487,3.2346948867569973,-0.01571882392045043,0.8556840413611041,-0.11408659255634901,-2.307334532932378,-0.9169248987808727,5.588557597238877,0.1991523701760487,0.0360013924399387
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,1.6386114133122345,4.733656413806745,0.0153640614562458,0.8054027013506754,0.4940295306621867,0.6700686617787662,0.0010873658443598,0.0234736847911024,0.5180638101098611,0.4605587693287418,6.589354306303619,5.3940282372315265,0.1769913448193543,0.1733716869921951,0.9403877129916736,0.912046770874034,0.0223863189467426,-0.0036196578271592006,0.17603913111657954,3.095045000494511,-0.0283409421176396,0.7900386398944296,-0.05750504078111934,-1.1953260690720926,-1.6693292794905448,4.930085424744325,0.17603913111657954,0.0223863189467426
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,1.912372663435862,4.536445455444565,0.115138592750533,0.7008146326467876,0.5052040578447636,0.6537898648250178,0.001195595453468,0.0139305327212534,0.4855560913896879,0.4713178545423982,5.002522074424679,5.927467738718461,0.1648688878330103,0.1856279275758669,0.9432576335022448,0.9118748991896756,0.0127349372677854,0.020759039742856616,0.14858580698025414,2.624072792008703,-0.031382734312569216,0.5856760398962546,-0.014238236847289698,0.9249456642937819,-1.5105640629000152,2.8205126181884395,0.14858580698025414,0.0127349372677854
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,1.870833745425774,4.371872218376026,0.1295754026354319,0.5906638325703074,0.5253683069712143,0.6199403301530308,0.0015093980626598,0.0086930833008517,0.4826039159171406,0.5013544454626848,5.247171544633502,7.861675189430494,0.1580755984369377,0.2064048891267664,0.9456575376876726,0.9124496998828752,0.007183685238191901,0.04832929068982872,0.09457202318181657,2.5010384729502526,-0.03320783780479741,0.46108842993487553,0.018750529545544237,2.6145036447969927,-1.4834940958077496,1.8047007984633572,0.09457202318181657,0.007183685238191901
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,1.3391355948966472,4.154683018494708,0.0045766590389016,0.3866247755834829,0.4901352987428823,0.576937641249844,0.0010233821899192,0.0070401080132722,0.5409304412209808,0.5729720657482021,8.27696872213967,11.668732647215458,0.2094207085422139,0.270314063259971,0.940177652793748,0.90756127050359,0.006016725823353,0.06089335471775709,0.08680234250696173,2.815547423598061,-0.03261638229015795,0.3820481165445813,0.03204162452722137,3.3917639250757876,-2.0164503161327327,1.8068383062428706,0.08680234250696173,0.006016725823353
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,1.312827613490258,4.165166650182969,0.0045871559633027,0.3683363148479427,0.4898817102520545,0.558189731889094,0.0009647731595525,0.0058173400787307,0.5310775029869468,0.5660294193581806,6.611124801222807,10.93842545524894,0.195515278851042,0.2811588539170516,0.9362769035533564,0.9145202546424572,0.0048525669191782,0.08564357506600959,0.06830802163703953,2.852339036692711,-0.021756648910899123,0.36374915888464,0.03495191637123385,4.327300654026132,-1.640428472337559,1.7480025478939496,0.06830802163703953,0.0048525669191782
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,1.3191573533775096,4.2448818118880425,0.0049916805324459,0.4071416219955041,0.4903279463839413,0.5882163460914936,0.0010448014454343,0.0058748005160928,0.5284450899650686,0.5523889079395233,6.504660929125831,9.393965143364404,0.1984765116237281,0.281461296345847,0.9316298357480794,0.9224845840974264,0.0048299990706585,0.0829847847221189,0.09788839970755236,2.925724458510533,-0.009145251650653052,0.40214994146305816,0.023943817974454773,2.8893042142385736,-1.1419383226929956,2.1195103211572492,0.09788839970755236,0.0048299990706585
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,1.2659479774503015,4.250024725546434,0.002262443438914,0.4221858582378778,0.490371280754531,0.5974872961347256,0.0010452273603955,0.0060272808855803,0.5270681101536957,0.5813214728198705,7.378297582485343,12.443303310459497,0.1986043991838201,0.2499098946374964,0.9347065956008276,0.924559143902062,0.0049820535251848,0.0513054954536763,0.1071160153801946,2.9840767480961325,-0.01014745169876563,0.4199234147989638,0.054253362666174754,5.065005727974153,-1.5168896505690213,2.331626004346124,0.1071160153801946,0.0049820535251848
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,1.2635743249925824,4.231431114627633,0.0,0.3913458203260492,0.4904803909313025,0.5957559564631802,0.0012234767857231,0.0064665948675454,0.5207698774445875,0.5566828764095735,6.563233953288532,10.16226860768156,0.205347584753655,0.2795776580376455,0.9373693343841756,0.9276301778685462,0.0052431180818223,0.0742300732839905,0.10527556553187772,2.967856789635051,-0.009739156515629399,0.3913458203260492,0.03591299896498601,3.5990346543930274,-1.79544429735255,2.1183888137364733,0.10527556553187772,0.0052431180818223
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,1.2267827118979329,4.241914746315894,0.0,0.3975508796136598,0.4896482694843195,0.5904353037540175,0.0010509031668222,0.0054553245547087,0.517320063428158,0.5764258136262989,6.415368226460404,12.53477567650136,0.2037265482338491,0.2583947608061066,0.933722178410682,0.9270496096441616,0.0044044213878865,0.05466821257225754,0.10078703426969804,3.0151320344179613,-0.006672568766520337,0.3975508796136598,0.059105750198140905,6.119407450040955,-1.4658233734222446,2.2367544324771633,0.10078703426969804,0.0044044213878865
R6_high_expansion_high_friction,a150_mu060_g020,R6,11,1.224211255068737,4.184551478587677,0.0,0.3863756380918852,0.4898107496843212,0.5964202046759699,0.001130658995347,0.0065607573132808,0.5338105307233594,0.5611586388859743,7.284110800205664,10.989808590113917,0.2121202978051865,0.2830248084869718,0.932168382778436,0.929494992064826,0.0054300983179338,0.07090451068178533,0.1066094549916487,2.9603402235189398,-0.0026733907136100576,0.3863756380918852,0.027348108162614904,3.7056977899082533,-1.303746307943351,2.0735687999308183,0.1066094549916487,0.0054300983179338
R6_high_expansion_high_friction,a150_mu060_g020,R6,12,1.2097715359509444,4.16101275838196,0.0,0.3353240039219182,0.4895598668307711,0.5865603424747668,0.0011351955032131,0.0051535710053439,0.5313283806064208,0.6253338409591626,7.364820226770493,17.45265535078643,0.1991716906667319,0.2553819264320328,0.9311375659291252,0.9222262591568456,0.0040183755021308,0.056210235765300876,0.09700047564399578,2.951241222431016,-0.008911306772279581,0.3353240039219182,0.09400546035274171,10.087835124015935,-1.214978383411119,1.7253757628670496,0.09700047564399578,0.0040183755021308
R6_high_expansion_high_friction,a150_mu060_g020,R6,13,1.325091484521808,4.042527939867471,0.0102827763496143,0.3340453194650817,0.490518437880022,0.5636789220313231,0.0011458086024809,0.0056855771850306,0.5166807433219628,0.5590533692299039,6.556082134872467,10.550401611010656,0.2042497705953828,0.3225711076988727,0.9370659246417582,0.930281242447166,0.0045397685825497,0.11832133710348991,0.07316048415130111,2.7174364553456627,-0.006784682194592162,0.3237625431154674,0.04237262590794111,3.9943194761381893,-1.7000722718027022,1.264820559586016,0.07316048415130111,0.0045397685825497
R6_high_expansion_high_friction,a150_mu060_g020,R6,14,1.181683315201266,4.063693007615468,0.0,0.2217573221757322,0.490954946637897,0.5738360559468965,0.001264246053833,0.0043627073432992,0.5278422335786064,0.6189263303666362,6.773401697225033,15.927978048554293,0.1967711723583975,0.2426506669165247,0.930528277295773,0.918604900611416,0.0030984612894662004,0.045879494558127204,0.08288110930899945,2.882009692414202,-0.011923376684357057,0.2217573221757322,0.09108409678802987,9.15457635132926,-1.1580678032475862,0.870113397452182,0.08288110930899945,0.0030984612894662004
R6_high_expansion_high_friction,a150_mu060_g020,R6,15,1.269310651765404,4.045099396696667,0.0048780487804878,0.3625964847019436,0.4905681517384238,0.5404396165448864,0.0012449723278615,0.0040721483454351,0.5172732867951897,0.5670392447413265,6.372445421099657,11.41510864990411,0.2049804884674237,0.3369837008125499,0.93638321678864,0.928219862693594,0.0028271760175736,0.13200321234512621,0.049871464806462595,2.775788744931263,-0.008163354095045983,0.3577184359214558,0.04976595794613681,5.042663228804452,-1.6852669373129423,1.5825564324111439,0.049871464806462595,0.0028271760175736
R6_high_expansion_high_friction,a150_mu060_g020,R6,16,1.158342399367026,4.076748096132924,0.0,0.2350818762142658,0.5031031771928943,0.5673895965549486,0.001420345837251,0.0039263428574404,0.5431301269560147,0.6192930993074431,8.093928145281366,16.416993566915743,0.1826047803886772,0.2293315440071409,0.9253104265698237,0.9211959528753284,0.0025059970201894,0.0467267636184637,0.06428641936205426,2.9184056967658982,-0.0041144736944952465,0.2350818762142658,0.07616297235142844,8.323065421634377,-0.44468566828625966,1.0170278887608282,0.06428641936205426,0.0025059970201894
R6_high_expansion_high_friction,a150_mu060_g020,R6,17,1.354564335871823,3.947186232815745,0.0067024128686327,0.3426836321573163,0.4899859371247945,0.5393403465192169,0.0012774616857766,0.0042273991352813,0.5196002075239757,0.5501588000032445,6.6751520013636165,10.035779217863574,0.2020314130677866,0.3580867250091519,0.9374761658040266,0.931228426605761,0.0029499374495046997,0.1560553119413653,0.04935440939442243,2.592621896943922,-0.0062477391982656005,0.3359812192886836,0.03055859247926873,3.3606272164999575,-1.7210987095829031,1.1389903558507084,0.04935440939442243,0.0029499374495046997
R6_high_expansion_high_friction,a150_mu060_g020,R6,18,1.1696172485411929,3.882306398971417,0.0024691358024691,0.0897396941152638,0.4963288021218308,0.5652961895530728,0.0013064785874022,0.0037504196873131,0.5301834239348013,0.6313007968944638,7.562117162020598,17.14359395240151,0.18725279907649,0.2301491742711869,0.9259768673982062,0.9129694874702587,0.0024439410999109,0.042896375194696884,0.06896738743124203,2.712689150430224,-0.013007379927947427,0.08727055831279469,0.1011173729596625,9.581476790380911,-0.6102046490335229,-0.28654583571812475,0.06896738743124203,0.0024439410999109
R6_high_expansion_high_friction,a150_mu060_g020,R6,19,1.5943032341014736,3.8223716744140046,0.0295902883156297,0.3053249645677263,0.489195205221926,0.5311970135725095,0.0011554771577508,0.0033333393852841,0.501226744814493,0.5341205431560371,5.634086889158711,9.254972262469908,0.2008125668053944,0.3518401157231279,0.9395878926080016,0.9319642520304252,0.0021778622275333,0.1510275489177335,0.04200180835058348,2.228068440312531,-0.007623640577576363,0.2757346762520966,0.032893798341544045,3.6208853733111965,-1.7080685285101689,0.1453213919985288,0.04200180835058348,0.0021778622275333
R6_high_expansion_high_friction,a150_mu060_g020,R6,20,1.1599248343388389,3.6825239837800416,0.0036764705882352,0.0413800754382072,0.4976826937634754,0.5681412619786992,0.0013827322655285,0.0034690890870665,0.5254902657938246,0.6378375736442345,6.383075322987934,17.650304350419248,0.1828884103685073,0.2179173318125329,0.9216462618295964,0.9087153445567068,0.002086356821538,0.035028921444025585,0.07045856821522378,2.522599149441203,-0.012930917272889642,0.037703604849972004,0.11234730785040992,11.267229027431313,-0.14676409614347308,-0.9231553614651833,0.07045856821522378,0.002086356821538
R6_high_expansion_high_friction,a150_mu060_g020,R6,21,1.6077539313618832,3.796261497379092,0.0177215189873417,0.322502030869212,0.4910615667723201,0.5213675630709768,0.0011463290132149,0.0023060531568522,0.5134910769245542,0.5375764744134219,6.116646390202078,9.540681888289212,0.1906660005134848,0.3039809168623694,0.9430341142811032,0.9319561792172268,0.0011597241436372998,0.11331491634888458,0.030305996298656657,2.1885075660172086,-0.011077935063876332,0.3047805118818703,0.024085397488867732,3.424035498087134,-2.0242481656997473,0.2697391911210397,0.030305996298656657,0.0011597241436372998
R6_high_expansion_high_friction,a150_mu060_g020,R6,22,1.122342003758283,3.601819800217585,0.0036697247706422,0.0363951473136915,0.4972174080977942,0.563898897541831,0.0013112766321925,0.0032630684427709,0.5315202160862612,0.6387664173405102,6.755160768252649,17.385312539149844,0.1742785853310378,0.2162509088105385,0.9135412136673836,0.9087844145740516,0.0019517918105783998,0.041972323479500695,0.06668148944403679,2.479477796459302,-0.0047567990933320425,0.0327254225430493,0.107246201254249,10.630151770897195,0.6530412933060368,-1.026671546021543,0.06668148944403679,0.0019517918105783998
R6_high_expansion_high_friction,a150_mu060_g020,R6,23,1.658985263574325,3.720898031846504,0.014792899408284,0.2884494664155681,0.4904666468165071,0.5331340798740144,0.0011536919600719,0.0030247456438069,0.5141885040591553,0.5380450995000726,6.232463607010006,9.24684395705663,0.1965337613514894,0.349902902485607,0.9451882789806912,0.9315185252499047,0.001871053683735,0.15336914113411762,0.04266743305750731,2.061912768272179,-0.013669753730786494,0.27365656700728413,0.02385659544091734,3.0143803500466237,-2.205919543538048,-0.1419139031474663,0.04266743305750731,0.001871053683735
R6_high_expansion_high_friction,a150_mu060_g020,R6,24,1.13302343981802,3.6617545247749974,0.003076923076923,0.0372553380782918,0.495308090484856,0.5662155626172157,0.0012918712602269,0.0040554327555244,0.5225143706750798,0.6191713511838911,7.286594230573191,15.322962312857706,0.1821040820091482,0.2436484307634943,0.9161564237406888,0.9071932031028376,0.0027635614952975004,0.061544348754346084,0.0709074721323597,2.5287310849569775,-0.008963220637851266,0.034178415001368805,0.09665698050881133,8.036368082284515,0.360796192506454,-0.9360639468948909,0.0709074721323597,0.0027635614952975004
R6_high_expansion_high_friction,a150_mu060_g020,R6,25,1.715161705073682,3.7021066165562257,0.0096885813148788,0.2818402448032077,0.4901147732390293,0.5240943730922585,0.0012647236727455,0.0020608576248066,0.5058029918155782,0.5471207116839996,6.205875497654391,10.163845068597078,0.2064840417566197,0.2834756794905255,0.9427072984065984,0.9309646112509468,0.0007961339520610997,0.0769916377339058,0.03397959985322918,1.9869449114825437,-0.011742687155651632,0.27215166348832887,0.041317719868421365,3.957969570942687,-1.8949909449486346,-0.2752142857244352,0.03397959985322918,0.0007961339520610997
R6_high_expansion_high_friction,a150_mu060_g020,R6,26,1.1229354168727128,3.5857976461279795,0.001628664495114,0.0354741479248782,0.5054928262118671,0.5609245927785417,0.0015190937271802,0.0039742541608846,0.5257480533697896,0.6395375825661728,6.581695924782258,17.706629864344116,0.1778045000891488,0.2490840468002477,0.9109740551658828,0.9072509621180592,0.0024551604337044,0.0712795467110989,0.05543176656667459,2.4628622292552667,-0.003723093047823589,0.0338454834297642,0.11378952919638319,11.124933939561858,1.0529008296353302,-1.0467282582675352,0.05543176656667459,0.0024551604337044
R6_high_expansion_high_friction,a150_mu060_g020,R6,27,1.650875284343784,3.728414597962615,0.0091116173120728,0.2774771024146544,0.4901711678738676,0.5242144997886438,0.0011338716578626,0.001901970442631,0.5119859926411071,0.5482059466530924,6.4020393064191685,9.792074618972784,0.1907331530444391,0.2851486167405254,0.938724944016922,0.9325426079608576,0.0007680987847684,0.09441546369608628,0.034043331914776154,2.077539313618831,-0.00618233605606433,0.2683654851025816,0.0362199540119853,3.390035312553615,-1.5444932019732944,-0.15070980920556815,0.034043331914776154,0.0007680987847684
R6_high_expansion_high_friction,a150_mu060_g020,R6,28,1.1106715458411631,3.547423598061517,0.0034782608695652,0.0290711415740959,0.4939481584000531,0.5610061453049922,0.0012984519868242,0.0044286999289798,0.5234031369933686,0.6239677352934705,6.840298547972685,14.632576891262511,0.1796369288933823,0.2621343622851835,0.9066248978840354,0.9056462533518636,0.0031302479421555997,0.08249743339180118,0.06705798690493908,2.4367520522203536,-0.0009786445321718906,0.0255928807045307,0.10056459830010189,7.792278343289826,1.3108740332991489,-1.143597307937387,0.06705798690493908,0.0031302479421555997
R6_high_expansion_high_friction,a150_mu060_g020,R6,29,1.7632281673424983,3.609138561962219,0.013189448441247,0.2509610104338275,0.4906111622400992,0.5230798567864641,0.0012007275243516,0.0022652999865404,0.4988101348928288,0.5442842358830547,5.485666570185021,9.354925566950184,0.1911308865085454,0.3009099557723656,0.9434829592740598,0.9286518036468924,0.0010645724621887998,0.10977906926382022,0.03246869454636486,1.8459103946197208,-0.014831155627167414,0.2377715619925805,0.04547410099022592,3.869258996765163,-1.9187401812380038,-0.7319032007669231,0.03246869454636486,0.0010645724621887998
R6_high_expansion_high_friction,a150_mu060_g020,R6,30,1.0962318267233706,3.492829591533973,0.0046728971962616,0.0346079380445304,0.4933516104947691,0.557718416897255,0.0012764154965031,0.0041621524607003,0.521633783783853,0.6023057432441423,6.5248006509753615,11.90620736256287,0.1821154352655815,0.2607640646112419,0.902854677018968,0.9046354653421464,0.0028857369641971994,0.07864862934566041,0.06436680640248588,2.3965977648106023,0.001780788323178406,0.0299350408482688,0.08067195946028938,5.381406711587509,1.6800061291015016,-1.1813940391690507,0.06436680640248588,0.0028857369641971994
